"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25"
-337316.828830434,-209205.718753759,-180365.375658363,-42418.5999386239,-221182.827323559,-61640.0853363471,-395157.279214557,445353.356976772,-2493.02857840275,497041.868463187,-229782.508159989,329646.664707516,-58018.3418186203,46138.4350643561,-341454.784134449,88030.9950339129,-26348.6120208661,266860.277445302,244629.210426434,-197699.972604256,12583.4584763045,-646954.788042166,18047.3162009305,86187.2368155584,-235275.854225992
-425526.145228991,-252043.707246383,-142070.560275352,-29970.9519439915,-137332.74613278,-36010.071408548,-241709.599509814,279510.094202629,1388.64685563256,340378.213052143,-171849.537551616,183652.67964264,-19634.8127801558,34792.7144826128,-191614.609517557,36145.5670803865,-8118.38624498693,146016.558520172,142035.932129196,-123803.121316821,17565.1894851439,-400206.801283475,11507.258507377,61044.5736975523,-127055.99614448
-1288301.18134533,-735635.38137372,-245010.499152535,-34443.2387801176,-35633.0319496503,-21194.0528846842,-191709.75703237,257403.065312162,-37463.0045139729,372639.003674443,-223148.292627428,163893.484191454,121262.964436419,144383.728683083,-186046.490525768,-47664.0500524067,-18775.116690693,270225.49759724,224031.483075979,-345100.164216581,-3152.13256219542,-835591.850776083,-12521.8363683426,166803.382946545,-262401.554318517
-384170.417660747,-239162.62360632,65046.4455617332,-25662.1202019276,-173129.986075793,-43875.6936033392,-243254.928958108,259086.725480236,215209.068166903,370371.01095718,-131779.844656244,224410.225006464,-21731.1796022256,34039.0161968836,-208405.858702939,19314.0496097484,-27935.7804825634,239112.608091201,202040.485652082,-165232.922637249,30972.0428045053,-560029.608774087,14006.4981439941,111933.025027311,-451415.337218126
-1569101.45150259,-892683.770348246,-265228.917543065,-29255.3987568495,24891.7899309524,-9288.25972644523,-142393.182571013,208018.576264798,-21711.8022890938,376946.533957319,-140858.362698621,-1589.22143022477,16450.4049378886,35998.8785751748,-133357.311288638,-74788.6596314165,11776.5672500768,144504.287731445,127938.39970754,-252542.44106657,-15169.7083958554,-600866.278352413,-21559.3646964943,163436.460081386,-192139.13301004
-608962.100420448,-369579.997399751,-263581.738077765,-57585.7740868582,-283232.33210004,-76920.7261309369,-497033.227273552,571397.495538691,2872.05874977508,745268.680419381,-331976.277408702,371833.93261895,-30238.9306499998,89601.800745116,-398927.370092711,119180.199275867,-20688.016888221,310584.703567315,302207.83499669,-293698.994211515,23420.4564514212,-867610.447855518,78051.9225218924,78201.6099803693,-282341.665646286
-822099.267476574,-470953.259324434,-184479.104915568,-31001.2284845587,-91260.2524827089,-33078.715234831,-222477.040257889,264736.896840053,-16471.8024526916,350541.613332316,-193492.471676784,183798.784677355,57262.2958254841,85462.4880669326,-174745.939041914,-21777.6528996976,-24804.9968924967,187287.979036716,151830.405620923,-146047.22742649,13545.7289749378,-475467.884750994,-27474.0271678457,78398.7845687796,-109502.766190754
-955654.548102389,-552533.948034768,-237469.351603133,-40449.1307984263,-150451.172299653,-37099.81445023,-262420.779256357,313740.311060194,-14757.2362744586,378580.354155037,-250631.539388937,336447.30115049,49561.6459680456,122240.807729726,-212078.295412878,151984.359749238,-11939.5912091579,148547.947632216,134785.707788645,-196671.109368175,48167.4787188549,-262488.446643668,113012.925188298,-19555.2365495022,-43809.611199084
-957851.894018404,-552128.150456448,-244884.838439379,-36353.6182360694,-82002.4789740987,-21632.150901978,-225971.301372825,302616.968768872,-17838.9471360913,527729.575820869,-233716.16962966,-117054.124053578,90161.3065143402,97170.3153244621,-8163.68580552872,36284.3245167425,-11391.4237981178,47122.2098336276,56649.3061786801,-162843.841749167,5923.66168017618,-191308.092248635,5714.40753923774,50864.9851837452,-33576.4577285727
-707071.83735247,-416909.055398777,-183064.682162546,-32633.6337351092,-93150.9961893057,-27769.073879473,-245354.94545906,316502.728099433,2388.70450705201,500397.99890463,-232296.475248748,-88065.3480737774,68470.24789543,81368.4381370147,-19388.9911864805,14623.6649032769,-8463.74347764247,118159.41693526,81329.7689473277,-191579.112349412,17415.9327929541,-176930.944590318,-17849.872679373,58076.5988520962,-54555.0677426908
-1070188.57330746,-615835.830019252,-222139.208954016,-30282.3868027628,-62355.9692331944,-19969.5423266642,-212159.610570397,283317.494653966,-30631.7886766265,303169.805948678,-252127.851103222,118181.839523125,145154.471077811,174904.729712726,-104337.010061972,105561.92070258,-30639.3497573827,65183.4748679003,70291.1379922061,-9347.46921256808,6994.26560346912,-53148.5273856703,-220212.5568783,36616.0127906427,62220.6564056619
-1510364.88846494,-850316.538227827,-221178.062500691,-30973.7128332236,-3056.43589641199,-5764.09755801508,-148588.06651396,214307.419793674,-24118.049603193,63184.0592043658,-404138.88643814,45689.0033373452,20861.8935798467,80919.2586462086,-147103.414724557,82573.8024527551,-18585.6333852788,18996.6233572542,43477.9229347315,146876.0189963,16225.6467998268,-51828.3920443677,-233837.879565834,53028.571735214,40160.5908261071
-830031.868694491,-481015.790578576,-209069.555698698,-41534.9799501882,-163498.347413456,-44192.8415089611,-330994.680347475,390769.638658639,-8819.5889853181,345597.752781186,-337722.281743561,256291.987931313,-35510.377211959,65721.0717304299,-244226.056297707,148550.330965374,-21985.1792553494,85994.3082759422,102340.238953591,-51495.5054513499,17172.6271356987,-55214.6718106964,-131458.789843757,23572.269265758,38363.9619495886
-875080.564827248,-503277.541179337,-194647.862677019,-30110.0764806352,-77464.3360091837,-21040.5464475366,-202295.133939019,261871.867135001,-23443.6094640016,270306.65673966,-249976.276552244,117755.777953688,99798.0264271499,136047.218903695,-103839.880438113,81336.8075562005,-18758.5644797313,48795.6794914815,55233.0001090297,-45378.1934896134,2912.81515753198,-20059.0213678926,-154956.132212718,26364.0092596588,49306.5492672715
-803604.145907222,-475768.062914322,-261954.608728463,-48358.1341443533,-202505.688458927,-56109.8147816117,-425863.082558256,512262.818397795,-10291.0283467837,595874.114192858,-331192.982495032,191620.910636398,3929.05635426815,98942.6673061997,-223871.265921686,150225.594121614,-16524.3263402051,84760.0099503323,104698.497796808,-86519.7202203955,13257.2315132404,-64572.4620244918,-169303.621337631,19662.4491890771,53356.5050666993
-996040.970287471,-565604.161576825,-158467.600320574,-24332.492344792,-57930.1904889813,-12185.2948771422,-151370.60518489,195056.792781415,-14285.6956368819,8592.90483799691,-352981.66284028,154242.506376492,26156.7913649712,97493.411270843,-163402.797475213,247888.429106791,-76398.5877108555,124071.796660056,106781.632766236,159853.108932001,37271.9630822746,-23186.1897962357,-215869.176963973,-3276.86639633829,52072.305132518
-672406.947314304,-409872.289224312,-338285.374893491,-76026.2932335286,-421374.187762483,-107119.818444777,-694723.142842048,785853.243397108,-8604.47243201884,834089.927061831,-471527.798482095,627381.297372928,-54786.4239146058,139370.574529816,-540237.836619679,285523.591184844,-52396.1618692397,235392.526011572,242037.492633412,-95825.4072939786,9504.79519399284,-201287.957462059,-61996.9632153269,-54988.7296819064,62167.1172409407
-851826.940346052,-489520.026703628,-192564.37253089,-33399.9199596382,-80741.1808349954,-20021.5255504232,-203365.250317981,263703.411001976,-17722.2884476421,283576.456557358,-322993.540459184,13274.6138774421,43140.0938670722,88213.2263097477,-73174.0612402023,83317.1406543864,-2263.46252511327,20170.4254422446,38282.9765109025,-82126.9139370364,14291.6114934569,-13759.8272909748,-87137.1189275661,28387.9007146074,31107.0996317388
-995557.226315129,-577277.259379593,-234688.118287479,-33321.8236688519,-65422.9986729875,-23269.3302805489,-240564.870416851,316057.368416797,-8237.40309546759,444796.088166526,-258157.874074701,-71771.8746871811,-3025.13870249252,41699.6075536865,-64445.8406546599,95776.7542516215,11875.2379240098,-21150.7731996806,25475.6135806651,-112281.901083594,149.344251576629,-39046.1308848449,-129829.035221158,37091.5734555521,37819.579232535
-822640.597607853,-469535.851004226,-157590.344354427,-26449.1241328728,-76741.4811462403,-17163.2499355878,-160806.004479696,204457.17946704,-23134.852094175,117170.365972657,-261422.930402813,208944.422822598,83272.7904888981,132795.115279444,-144468.820977832,137973.101816162,-36536.2157653772,83025.8312071327,77127.1589952128,31482.0108980433,24478.0092743648,-54033.7985362012,-127636.700154145,25754.6898937272,33784.466738222
-1640887.97305658,-695357.715381973,-200264.500263448,-69832.148243847,-49209.3223743337,-10929.6991485353,-144082.072898249,184876.21619915,-70544.8426112955,-199047.216300679,-969337.313769821,7694.12115178478,172034.284659159,236538.047065939,-142296.744445789,-168299.417341392,-267231.571603566,64658.4076867461,76845.6619418774,-84275.4142062555,-502780.665328405,164152.328234334,64533.2281704303,122394.600966101,23985.805293105
-2216053.12642822,1812028.095322,-170396.091528614,83344.1553436911,-302712.539368876,-77571.8980579909,-471312.688807638,503455.878706228,-15610.0385506541,486020.478366396,-405820.271693251,336332.81500143,46135.9175147732,149542.970150103,-312787.252132901,-32549.6360868827,-301484.356883021,64373.7599854137,95802.5276800225,-195695.127772998,-86682.4026508711,105089.606949126,-115352.567000667,-249973.903889566,-29830.2776127538
-1052063.55863813,-633027.888308474,-695426.970471218,-280946.890616928,-2582212.37563443,130493.436967957,244832.755145363,-277199.136500003,-36612.1432862461,-216793.098818967,-173540.367992831,-108059.020163171,165273.613497898,118851.724497036,186860.91828919,-363819.990638807,52943.8182990631,-367753.954557826,705761.391608058,-47163.3283739775,80467.7731739924,149704.822137799,3921.50194494539,92727.6743737798,19491.8088136181
-1540442.31025775,-882815.282359071,-611133.488446186,-245673.681075786,-2048033.26213341,112944.187238608,232298.674695866,-265295.969190598,-43238.0027750232,-396886.48196629,-470287.905051061,-105046.965465554,51373.4337455999,56291.3301528477,92544.7427381007,-401754.598498172,95064.4163809575,-180227.324785988,190628.980589901,-170329.001095034,70721.2829847873,173367.814435956,120062.486444353,88474.7358549164,-1750.45011549763
-1479456.96769637,-498876.559236885,-143200.356481455,-41792.274223301,-72262.0918945388,-18133.6675282804,-180140.552190028,228131.448746729,-74320.6320625343,-146113.285678693,-832325.622916211,97664.276635838,156126.270423608,220511.320605445,-156373.881548675,-191424.652105236,-172644.592155366,19792.600764582,25103.6369941995,-36772.1347021003,-612.423208258142,92430.3079317192,-170043.046787576,16604.4176442246,45054.4756443967
-2696165.83809744,724278.389887176,-295137.71228551,1040401.4926445,-263942.074323776,-65976.155693052,-398850.819290847,442892.136666604,-57870.689268419,340792.57507285,-375537.75550957,518702.831650688,262347.141878316,323918.888861044,-333310.468366463,-161353.817070247,-331985.238270741,89103.7481827588,105609.308827154,-133635.378295467,-171741.455787999,26160.4689043059,-122172.561548659,-98757.6903919761,16823.74356076
-2404664.4700633,-1330073.99262118,-250693.531844793,-58323.6734519321,-4472.79889405891,9987.1175085056,-78462.4383010177,154158.873105034,-112879.50165196,-360333.795314196,-968129.506139801,246128.215497642,313726.623882881,384687.370201864,-153358.907323596,133459.025251166,-38266.0392652746,79886.6563429495,75594.6133995566,33598.7797017764,61054.7482862166,58187.6388013391,-37885.369658966,50632.3775294307,12350.6330239932
-927302.487682752,-283972.819127253,-152629.403350967,-51970.3617618246,-91557.6551912519,-40499.5429840796,-237460.735601914,223242.216139269,-34371.5013936027,35961.5480605373,-619784.540404714,50821.7535434283,77383.8991928148,141998.394585288,-263730.856845601,-102727.061876612,-820884.028818888,-39111.2247350801,92451.3016095819,-38630.9614430958,-937050.43233532,230398.048349852,49245.3955688425,232350.594919418,32901.6943330337
-3126579.56775095,-1660845.51610374,-306351.289502466,-43269.4189736428,162782.146042626,33388.7766370892,55146.5651199997,-15646.6649430276,-44418.5239546712,-549470.414133651,-904817.907273786,30499.6485578344,-144117.610927144,-8920.78920574528,-159425.817897715,-5759.2058062051,11509.3094773548,-23160.009715786,40692.9459472248,-90341.6363935831,56907.5039073686,172448.118196513,21447.9880827521,-115981.832640445,33238.2341094672
-2754527.7362332,899722.910098901,-212255.967252685,319213.727103662,-134030.279141524,-43148.4250145062,-272077.603416935,290871.506908628,-71470.433541475,-7388.03573129735,-659758.395019826,369079.261898466,281608.647703589,357373.695425116,-368908.948257477,-173549.332236313,-572291.403486058,115690.363740697,214763.363839812,-80198.6626873945,-1422288.45256581,338761.138430357,40919.4795702459,117635.378664892,-35953.9261605267
-3267977.03863673,-1822847.92066935,-441035.17405285,-48395.7375039856,246173.032559211,41712.4672103788,19718.3055702716,92848.7187116175,-33763.9647801658,141352.896379804,-649318.335411334,-649272.831263794,-29353.2326714758,-22284.8250286474,166749.3524355,-356016.281714766,54814.2126788402,-27548.2884575589,-54828.6070559111,-100965.625102556,11280.6282720985,151215.634969381,238580.136878114,-74658.7913798038,6652.97691445402
-1007407.05280112,-322063.874678042,-179074.298001431,-26779.2487137696,-89210.8891708177,-27351.415861752,-216919.708805726,258679.771543749,-43498.9639717857,223106.285519584,-562010.42099445,-70381.6409031427,134099.714239937,163348.117423434,-39775.9897586078,-177622.841067134,-187871.265777248,-30221.7297489309,8.07012801016126,-180994.339512226,-94115.8265029427,109940.636094024,15304.8074631122,-60339.6543363609,-10458.7638885942
-3380984.80134078,-1437161.70834545,-296305.787072579,112768.788113454,97548.2456537679,32728.6281827239,55821.7727910388,19312.9401013836,-164305.724118612,-608155.72169874,-1074404.02691731,308087.695610764,597776.962583223,615895.860700651,-141840.920896827,54536.9761034548,-183631.380873323,-24400.116870931,32972.8191136607,-30147.7050614395,-419962.584206115,184843.383667551,151465.600639052,72453.2070379269,-67991.5011780456
-3089490.59651992,-1160820.10453469,-326148.630952661,-11694.011140302,13141.551628555,-1075.75426693716,-109798.878231203,161134.576057099,-96064.9747853007,-289707.114299206,-978963.027812096,257224.402346943,260867.725052985,340126.291717976,-224993.747591304,-99364.8269306298,-108966.970480453,95607.2626967823,90297.3034021279,-64189.1466221931,-184635.523681904,15654.7872837896,-9996.1986376133,-41791.8578894621,4682.11599427876
-1677991.89309548,-960654.629940844,-538328.307486022,-183096.475088008,-1468180.2498742,-46717.4150277705,124678.299100748,-100293.389954622,-20810.8967339755,-194929.331065755,-412754.179090311,-50069.0026754735,-7292.38671035057,22662.5579130044,-15631.3164820167,-164746.215007681,19464.5973519218,43391.8055112789,-44751.394647356,-52321.8901337171,10789.9347935994,45851.0672731944,13363.6188571409,5460.59127936663,42682.9984181034
-3226341.7594461,-1815301.17195188,-478769.428783109,-37291.5311441882,294780.412100765,36395.553414414,-20176.9521991537,138768.584366586,4112.59153021616,494599.214939723,-118638.981837508,-659693.965024502,-193787.575666919,-192037.504508188,164479.766480916,-460656.56601736,75285.092358283,-40642.7063348421,-66061.2940080782,-299047.333945806,-46621.6667921092,265057.17503719,354238.710804229,-77689.6322928623,-30372.3410404132
-1270553.30439303,-767281.469920301,-821281.121637973,-319129.26296014,-2977251.06279912,145391.593244389,261202.621313057,-320197.625629169,-449.94471212168,-194218.138962603,-64090.3628550425,-107364.758566004,-92542.5409192467,-84387.7695990783,24833.2237119581,-238682.704159696,99640.5857669406,-243448.442927003,-10473.2732006865,-66664.5288196744,2585.54661573996,120306.751235061,-138150.81675959,129893.995576816,9663.86780870869
-2636354.58071442,-1446353.36286405,-363350.137019996,-78634.4564459387,123878.301255951,19963.4942607605,-64371.6015204787,179653.90014592,-105677.388550426,23071.7196828659,-1069446.99820388,-450772.360362119,308797.407044848,294055.09795417,174199.929553195,-706632.000223635,137895.616810844,-14033.2840615136,-83965.1835238971,-265969.733122505,53609.4526993674,268137.491935142,411591.739870212,-59213.1428962566,-8262.18315325758
-1089471.37277587,-625152.147804029,-467063.403334876,-190396.056387783,-1569447.64206815,77588.6177198592,124947.292732844,-133284.230055961,-32337.1982197043,-200367.904512891,-457182.102747386,-189460.083173604,24130.2784700757,30233.1302142944,79675.897891753,-330571.921235012,59662.9135852167,-67995.3247952931,100124.892637356,-124622.198534932,36926.0678979981,58230.2707698378,55625.0351053668,52038.1746996684,21804.3213107381
-1903716.01130069,-446598.942641821,-390838.534085061,75113.8868992593,-366661.303543976,-141988.781599712,-697009.971570805,614511.970911556,-68839.2558393,308594.551852355,-1333764.55705392,668079.617688601,44579.3027978154,325515.185830472,-1076138.41630297,-75482.7575292797,-1642117.80644457,358170.076305091,722808.621547385,-252005.764346417,-4632616.2549488,613400.275561615,100418.41840623,307671.712729267,-67836.5538753582
-1558250.49790732,-846424.048608211,-105107.803518801,-28676.8059050107,-12037.5832260109,-2025.91230463189,-92401.091310307,135942.777520046,-74262.6777715007,-214526.976252518,-620156.538528095,131302.299078574,42297.8216233219,120681.071152375,-193399.324114647,28642.995474583,-50245.7909316695,-4152.74632956713,51182.5821252331,83409.5230509691,-58789.1405530836,28523.2182952273,-272789.259770035,70099.4737752953,43078.7152654206
-1231663.85527005,-725657.359374577,-625909.462642923,-234886.533017284,-2092805.51115836,102770.20930644,176201.901478658,-209002.493424457,-20305.7590981854,-184140.73679595,-214070.135454725,-35464.1945417478,36547.010996383,41489.6233265556,1351.05658067438,-132187.640417206,52524.5487245859,-1632.50104176972,-193325.41467267,-91769.3864735195,-3335.67057636968,68403.2720116677,41237.9788741067,3028.55452891976,4254.79785260821
-1087994.99607855,-620803.847718509,-270907.897467687,-66187.0177748026,-215807.491617706,4523.67855808153,-155503.49214808,252927.687135269,-46137.1182176245,393472.110902,-613058.169017093,-512983.751849034,194615.67223007,167681.70843875,233930.589687001,-203416.898333578,27288.3759752172,40114.930953018,-17655.9840335373,-275082.63924037,37491.446729238,136049.622929015,38806.46368101,71679.4066433191,38100.0181330581
-2540015.03308407,-1409168.22851291,-359825.37718438,-61133.6852748342,74623.84281957,12756.8122604493,-125350.304756891,228491.001712332,-37380.5291650037,149107.673112427,-851352.156852286,-458637.137511531,-87621.7998356077,-15337.1358592675,36567.8159229741,-248319.665315866,7581.96406181638,7521.2389804755,585.97966032297,-238846.27548086,-154668.384052415,161291.528966937,248355.223819354,40912.6521292738,-29352.1319572915
-6412138.78365023,2826766.06147095,-306845.766139103,2490455.50117694,-314914.528780816,-28270.450363974,-175414.840466011,219484.226926201,-176880.789289756,-594660.367046211,-1594195.1947628,419271.556938852,605099.144697238,669032.771070848,-300626.505583521,-454844.756943932,-500215.998942853,-163815.501166435,7264.33103908218,-390634.120758348,-922204.274226395,206708.028190506,-25544.7267046857,9297.51153862823,-61577.9530481214
-1790864.609882,-197985.670757756,-182415.260558916,280290.320409032,-114682.431109652,-26398.6931204107,-185413.705568713,196760.013639084,-49537.4324302158,-111497.859587109,-678469.735487175,201212.034257805,102525.614083592,178715.018763885,-262123.409689425,7234.15711372141,-507655.089381816,-84918.0698356271,24853.9851929807,-42531.743733059,-261717.576692353,90020.9696805561,49461.439390311,157346.742400601,26366.2469779713
-3488588.33959946,-1943830.10260225,-473052.807228125,-44185.2643727643,328526.847045892,46348.7412068775,47128.5659120672,47147.1780987266,13909.3549816987,230154.197692627,-425392.732425325,-789065.489651555,-402505.153241697,-346809.289496386,74963.1393723383,-482045.848196216,174248.39756078,-307030.731106807,-163133.379532491,-201322.6735337,-45176.9900674992,224029.263722248,232426.480960784,-131544.554481525,-10297.9213698271
-1645576.75539218,247623.575506931,-84997.1453905041,-566336.977386805,-34925.0808590036,-22654.9366935272,-164710.932768251,185207.847185939,-51197.2329664447,-85644.1339841578,-605765.123086145,172880.353245957,108697.527305498,173885.59653629,-224030.232593829,-64204.8239914497,-454311.169894767,-32592.9751337417,47526.1151435095,-81734.0837061905,-305800.103649147,100486.929086123,-82616.0424077489,48541.0824776899,17651.386907052
-648678.1938521,384889.477129429,-122544.662026236,279425.309172109,-229881.829723545,-59558.9968122772,-332909.875780011,328208.612659196,-5448.53636400543,250771.355120022,-321033.969805641,247499.82667624,-8636.13742919609,79117.5947649623,-280507.025276421,58956.6340716228,-277392.076515705,89263.130155797,113031.325030145,-41878.9991135273,-328311.80579865,98110.6734431342,-70249.4817645901,11966.465919528,22370.6235064737
-536149.714509653,-108082.112286227,-133972.0309521,-42482.7714142052,-125877.234290659,-69108.9053130985,-318383.534279462,238914.253337125,-17161.5541235197,209208.921976669,-357551.543337355,131394.383018009,35880.6071362727,98654.3362946776,-273245.395824551,-55710.2097614983,-722971.741096005,-19489.4262160239,90376.2578017085,-74052.6059324689,-743038.612237429,197143.37492668,-12433.9217655769,200892.664687272,50474.4094467845
-2229640.42421661,-1226383.71318923,-327382.388475851,-74306.7881677609,51759.6641272998,7042.40819031566,-119103.789022195,223082.954651196,-87568.8895766487,83170.9360947835,-992752.100596346,-349179.682642699,233731.948941788,244807.385365406,99326.115894616,-543629.613910291,114829.422202697,10562.4755234789,-45463.493675779,-234421.811197443,61764.4668553894,183554.175404824,372328.131100991,-53278.1832941605,-6341.95454120123
-5027838.4487918,4720045.45220467,-38329.6319999742,1844480.77615652,-342814.472041003,-54503.0591279162,-222052.922300045,183923.241816267,-46500.8268688783,-173498.30339803,-827957.660957331,79320.2013324638,41636.8554450914,122081.971222213,-202308.625362513,-280411.126928834,-405031.755061416,28631.4343417677,95265.0242978386,-154689.0005139,-787932.090371994,188399.631565926,-1120.07328177786,150499.941539876,44023.4667852376
-1609257.03840899,-908316.113016343,-346240.92526419,-60331.0272527907,-2228.93062876307,-6285.79692635,-229591.76854148,372365.473900602,-69502.2590429761,639463.243236307,-681919.119899559,-624353.332482275,352748.027328363,292223.982108471,271764.917004408,-293690.902124397,50095.1944847903,-15933.6738334273,-56619.7229629468,-215176.994075731,-255.600156731104,102647.762057613,150497.198811172,33443.7386420442,1686.52481873812
-919848.914069501,-526089.907292985,-172291.947883417,-31057.7741510953,-54799.0226265561,-19250.6852627154,-190658.392649772,239000.447992945,-8568.09550949921,211497.428905518,-320113.736612473,563217.049836597,-337713.518568363,-117113.100675315,570841.779147486,-26574.5971990378,-20089.6519824228,-51861.8680445579,-48229.8175346722,42725.6335091798,-48639.4329636659,-69146.6580700965,-52077.7306927249,7729.07630928517,11902.4828778109
-772168.614732317,-454643.421301237,-214342.455172128,-41616.3506549349,-148275.238508791,-44957.8233801049,-357259.102027326,434156.138127246,-18145.9455435248,423180.094456767,-304408.885996585,778025.661838045,-249999.919195172,-12509.0972532621,547952.335589648,13263.1661902495,-47146.0471887956,32259.063255957,-7539.31161777906,78684.9668073353,-53501.2042385453,-58600.018177868,-67051.683854036,-6273.52305695496,21712.0252501307
-1179206.31259857,-671853.770431574,-206646.795778096,-29199.7143550818,-10552.2112359531,-19397.0446478489,-195402.656945565,262877.493478056,-20484.7316246191,316627.157778579,-213985.572892743,670472.310062769,-329665.162512637,-104917.725043336,732934.213899272,-251045.612764406,-13524.3803521858,-88602.3934769676,-102953.954195465,152776.644457897,-114092.703039386,-226999.902192456,-163133.298460405,135556.536613512,6981.86842944554
-830753.162861923,-482703.228402851,-191237.669005088,-39671.2783538228,-121817.5263948,-40456.3674251302,-328252.439468082,394368.235413809,-8936.10924841112,317773.365772559,-340454.334187655,652859.372183748,-305640.631238515,-74707.254458689,447146.248060168,2494.83520171734,-32969.6421282732,2439.66057196121,-15138.9673701613,79852.0886997571,-42314.0433436742,-27235.2334694735,-107336.243827253,32805.3657139735,11182.4717038115
-1073117.94529527,-617583.768068396,-219848.574239655,-37392.9161225259,-93263.2647583754,-33315.0240318491,-297016.464315605,363856.844959435,-946.659011717522,304369.770947158,-264227.716187477,525218.946587498,-286324.773575959,-89256.257625994,227857.219492885,42034.9969097109,-17536.0929653932,-5149.01231876053,1653.57872108685,41411.5088296636,-40314.7669708106,-36725.739395381,-83906.8826052003,46243.3713145605,1033.75138331955
-682292.438224653,-397150.789511263,-161226.619055406,-29440.673795175,-77885.7790033813,-24898.5802207979,-213886.545472425,265045.867971295,-9335.64495244162,278977.86037814,-265489.208453553,558256.794783772,-275198.973124532,-82054.7265150816,523023.377835312,-30675.5393944597,-14236.4474850416,-41135.1876561859,-43563.9315956879,60073.6171306234,-29341.1310813917,-47995.0260776528,-68691.652508605,14764.6559671612,22843.2459679375
-635025.333362243,-372469.312120606,-162372.747629876,-31056.7457937574,-75537.0840129374,-24741.4324359842,-218145.755328847,274276.540124964,-11698.5818707787,315687.140987546,-350159.946932657,869349.334399773,-473375.722108857,-152168.36903448,1177485.5191743,-41159.2771947798,-72627.2766060086,-73592.4011749785,-113763.964451579,183819.606859282,-120457.967976532,-145418.388749698,14629.3177987582,-13248.6426167376,-8639.99218611645
-749633.711021664,-434759.775892024,-180146.73918455,-37075.9299035747,-112125.492429673,-30408.9802468737,-264212.948414863,327461.454752065,-17166.0644515391,296295.392490999,-332354.251426701,581242.211368453,-222029.018283196,-22621.0428300379,489865.407549231,-20893.6268673992,-34037.0006667315,9553.80892212632,-22951.1875232396,46087.2537885427,-46836.1745180786,-49170.8379846562,-57977.084224574,34089.696513023,10784.703734314
-899475.501153771,-515243.78709854,-160541.339037223,-25169.9429974988,-31864.3058642491,-11762.33769046,-148094.175472818,192231.034743147,635.058680192574,194144.275864983,-243757.005245182,479194.270670529,-346019.893968825,-140723.670949886,557579.811939197,2491.93394286746,-26306.7741108818,-56061.3227689921,-57820.9977526583,47908.3298901782,-53533.9887308773,-54034.7960142507,-26265.1926838669,22116.0683726057,-7585.96312333306
-1219547.21837572,-697134.545712898,-214892.025540333,-28233.8541970309,-19607.8115952705,-14797.3272335113,-170445.022982052,226323.481013469,-13150.3522010515,259444.08086143,-195565.231318293,525770.408171562,-233450.319910554,-63734.9328441055,420619.373307947,-41402.9290913647,-9435.25246494588,-38014.7345994794,-31636.7306077112,7045.14856631243,-43407.8946835312,-84112.7645575236,-71739.8216406468,13985.9108969513,22085.1962081558
-950341.834330758,-543568.972367897,-184963.859478272,-35575.0756077825,-47900.1967743523,-18054.9437918,-190823.272400179,247752.615268964,-16051.501594779,228312.724442711,-433788.860103288,794380.135056297,-473970.407858242,-157121.878527844,1087969.94818707,-96865.0898674257,-52623.4712113026,-65253.1736905093,-107205.724946542,122247.803880693,-96324.8317852857,-102243.700654897,24803.2194977423,-4811.65010831825,300.003139485538
-1392797.91038049,-784283.877148288,-229295.219136267,-42332.3232400148,-33579.1652718593,-15873.733822412,-187413.673400763,252097.771766988,-35638.6625352612,109906.115581548,-517386.770675036,596407.208523605,-221871.121362561,-6726.7938504843,514252.751901913,-90723.9997220765,9391.58284306851,-89272.1017485973,-68173.5160953808,47782.5446772835,-42181.0840072212,-105352.338157459,-95885.6294284449,48394.5534656544,18853.63322153
-1033330.62267602,-592486.010795697,-187274.957480763,-27481.555190634,-19355.8267816089,-14646.5181092525,-175300.330512559,233569.604170359,-11428.3062340632,226492.515288728,-302762.241351234,726792.853717507,-387046.865923002,-117443.920185544,937487.74696756,-80038.3475892222,-81142.2790177264,11886.2693886997,-57550.988286201,156871.350429393,-77088.7113197718,-61112.8515141175,-52800.8639879884,-31289.5908591908,24510.8869682254
-610683.446148984,-356651.657653063,-160236.784329337,-31133.722909477,-96842.4483720789,-28058.2591167792,-224492.570162619,273887.801762848,-13055.6130970259,301237.047034535,-279636.327083506,617491.993458285,-261388.33081048,-53988.9012198866,583033.854854973,4835.3550295051,-27294.9050925129,-37972.2894201687,-42837.586568486,65312.5391561221,-51912.4992183622,-101983.139942596,-1470.36528657206,-8486.20323568267,962.920640442569
-1147714.31911043,-654442.147502627,-205611.479634843,-31320.2034324722,-43023.5875086677,-18992.3904575171,-190641.883788224,237622.468919879,3528.60649856602,237766.296782643,-233133.112855856,401700.549875925,-316008.067472317,-145245.504454367,218555.083079044,-4499.39228122642,22100.8338900264,-65177.2700997829,-24224.1795412857,-21773.2374507768,-15306.1006918401,-68493.3758420464,-14566.7702862215,25804.9700658707,-1122.72920674758
