"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25"
-1221639.68737613,-699681.09245029,-214918.680015738,-8484.80392065958,56819.2856401269,-9985.07298551528,-105314.002324695,152178.54215855,-10551.581612506,358150.490307211,246390.71397354,217306.148190948,71562.0431122336,67550.1401887794,-167680.228724016,-98248.6392479606,-17168.8025035311,148565.115940364,124462.930761547,3110.03332604334,-25892.384259794,-374012.424910392,-5964.32183740067,22438.9393931862,-119968.966108355
-2141885.57263486,-1225847.70398675,-310692.835427524,5488.09001670912,211950.574876015,20695.1050855745,29305.3672241114,15091.6830359256,19682.754441437,335575.609791411,502400.854936897,98620.9131251891,-99260.498192592,-99112.4962227058,-106221.078974129,102922.086248172,-7422.19166511607,19737.7402104176,56575.4997582936,-131917.21479985,-34956.7700272079,-172557.787975622,17143.7446917453,-26003.4079251034,-66762.6151787467
-2699833.56582612,-1535332.94414722,-335218.712874696,10611.2598760073,284983.507077861,34315.222661623,103790.175667676,-64655.1042164401,25646.7327334613,229796.820222665,597283.800627389,134922.228280275,-174048.254206472,-167102.165093846,-150375.723274308,42248.4028971253,-57120.704058481,217132.878588305,150435.388489001,-147094.745036664,-24462.6071174748,-360749.391078924,166600.154713109,13637.4943957457,-167611.62617114
-2997960.55007797,-1706526.92949287,-376969.550442183,9370.1449804711,297521.443818778,35648.8756293461,98475.415145105,-57500.3467458593,26397.5004135256,204502.077848049,590791.313803353,195073.824525374,-169448.903266413,-150161.594518456,-177385.807205474,187114.64433717,-65957.4319909806,204368.744929651,154680.911820148,-152399.518438629,-12351.6696345173,-260408.840132047,177015.139572663,-38805.0481820583,-131759.682994688
-3050606.5440952,-1706568.2804548,-325460.294643735,-12114.8641022766,272417.845819297,41535.7793049521,110481.573925375,-72888.2688426308,27430.9539510743,-60833.1118666891,-62600.1051259911,-203755.548734141,-377989.43918289,-306034.147859326,-146102.524352122,-63081.8351222155,1386.95378169461,69296.6460271492,51270.0848378525,5669.89867464424,-1930.00157000628,-249680.389341868,106126.970691543,25159.1705164924,-88651.2898613306
-1481363.58327351,-876268.227488256,-333818.317922331,-13315.9583461732,58346.8881239814,4406.46548755541,-130303.743140808,222183.848666774,4695.04777917184,646802.788158373,154447.221110028,-163218.938323581,98691.7155431504,84200.9538161298,75162.3338781583,522215.151571453,4779.73066621026,-139404.295473241,-3331.7654008968,-325857.903885891,-8693.14613504908,30701.2703373895,11756.6986658517,-10704.5856206539,-41254.3886675938
-2330773.32148316,-1320381.1440802,-298282.680013907,-5036.87313689432,201201.997834873,26210.3185862573,44932.693787615,4717.8379377247,4184.86605079784,155949.024723246,159665.383357025,8472.55970765749,-63225.8247341569,-52505.6416900403,-70434.2492558585,24610.1360473107,-51378.047703586,197761.760331207,129974.252227528,-124694.275704236,14868.7873196221,-233252.840951463,79536.8866012909,-20176.2113696195,-76614.0760253001
-2356469.41338427,-1335262.62248028,-297898.293493601,1692.56517438936,197468.609655043,27989.6711252147,81615.6310734726,-38956.4195543887,-8155.82561236048,118020.068112062,292286.765720533,182062.014239053,155274.583676255,124387.997785485,-75844.7752530333,108980.311304159,-123236.118952655,334259.792530036,187929.142526081,89903.4027100087,17951.7313203355,-320589.793447078,281242.009263455,-75061.9837107218,-154882.591057281
-1140686.59200624,-652214.935106065,-203698.349471218,-21080.0210422406,22099.4853451794,-1194.508160563,-98732.7374419261,149847.880256485,1423.17028015583,281155.790964005,-161383.591419152,-152242.28037542,-49955.0120179371,-27823.1217686302,6776.90760733409,93961.1012956084,11210.3930168241,-20234.9907468428,10609.1217552444,-159971.803550579,16829.1070190553,-6790.32430997523,3454.05245056718,6924.16516036992,9912.21775055715
-1066865.14644527,-612339.78096163,-203812.522222388,-19517.904637029,-42835.7022871353,-3685.31459885114,-75415.7145811762,108271.55611273,-11180.6822228239,210946.463441079,52798.335049834,230092.183447596,74289.101508395,92031.9645443975,-63169.9928772527,77709.4581792817,-40540.5282726916,146040.73187516,122504.30827031,-127813.532613313,31122.6594769764,-35541.053795749,158763.393213288,-76612.0715378664,-5640.12787811497
-4410938.60788515,-2488449.85936296,-470706.489956943,29659.7393200835,562689.876371507,77265.8665619295,316019.400976305,-280261.705498774,44120.8822288145,72859.126155454,924183.025882436,46420.7413367738,-328309.650469961,-341309.711615823,-168512.455250171,-79088.5672470616,-82355.7386415529,252794.972090942,145565.929467121,-37027.456479896,-56488.8119774704,-348722.03147643,204843.23389182,-45003.9393947357,-142002.211303471
-1382260.54979688,-788992.125304243,-203401.338299988,-8779.31528838261,69919.4739834751,1356.07382269565,-65086.8741210849,100649.107326238,21831.4939087631,234219.906208744,142382.755860089,83688.7152771584,-148131.748909189,-105745.292155546,-139093.754402961,23453.0606467798,-3461.15924464753,58840.4367254643,71813.6883587387,-50903.6047734169,12962.8357790895,-116720.390478501,-10383.4891809103,-6672.82864270353,-31096.5531344567
-1214316.60120294,-696262.318732912,-210346.669755408,-12086.8367691194,20664.5564811342,-6567.97937720017,-95762.2130936162,128416.829797548,15820.8063177082,300242.541455264,166537.053350466,151917.151222796,-66302.7220143068,-36313.9691692329,-146732.519568917,47556.8478901132,26.3886767009897,27562.4780742956,61973.2245790777,-11235.5328802809,210.8981312167,-112681.403608413,39009.8689408984,-41415.0656782352,-35216.2536972126
-1018709.60391086,-587673.545492919,-198936.91461871,-17356.5754842778,-3605.32136946742,-8799.92974981534,-146052.781889421,204239.458606431,11070.5863703052,392279.388351339,23783.9405729658,-28724.3440916519,-29462.3648816928,-9754.42514452633,-64027.3728102454,122886.025884235,-55839.5330088684,126186.620465522,96844.2799809895,-116615.277473252,27969.5153832141,-143988.277789342,7492.20680745983,37654.3956757636,-62867.2066597459
-1438155.57496988,-819317.889964462,-216509.409594991,-14120.6339609391,60500.7003570601,-2491.59664124843,-94743.2172217401,135049.928626828,14703.0007203757,242575.392533622,16905.0541634105,-5823.08259692953,-162740.328972751,-115583.056412117,-126716.922333676,35996.4377929157,-23570.2623317234,125420.813866547,104042.900383507,-101009.547009623,5863.93872098777,-201420.276660483,-29308.0829017431,18580.2360555458,-50296.3728721111
-2043834.8177502,-1163288.40732108,-261090.4348236,6292.0916833594,205312.227339229,21554.2148097955,39734.4076121177,7524.62350522906,8913.43925944597,268596.845136609,445141.670219918,61734.6632251604,-20041.4671167425,-46032.1749804702,-38093.2978266356,-110560.711187685,-67080.6513829039,232398.983612192,102648.563298768,-56631.1808343682,-14152.2705512431,-101310.75592459,19274.7892567794,2511.04415879905,-2599.39213799549
-1879244.74480306,-1080033.58929531,-300500.350257855,4527.83358611932,146167.983167556,2288.09448140307,-55956.3039207894,102047.050203207,20077.4633716523,472583.942718239,525603.966832919,158744.962874715,-98813.7494194291,-95471.1129885455,-181941.437416918,27124.704217437,-16083.2437421208,44568.7461377465,82886.379753594,20620.5462617217,-56046.3074982934,-359014.638875362,-138851.028502839,15161.6694175925,-45059.9950840164
-2355694.48829475,-1341746.57626925,-331443.335031852,5463.20707335844,220490.242257218,21179.1055025556,32297.8453185212,22065.0026278587,4420.98142287029,332087.641916641,469255.380699848,127792.781137713,-3264.15991158487,-22295.3723132925,-130026.651312995,18221.6707401827,-38314.6216871301,123846.705767018,106345.41905439,20320.4955953993,-32641.4169759473,-345940.225553237,-17973.0568027584,-14249.0433130185,-71179.0029129885
-826104.757464557,-490398.849969212,-217932.47949049,-17200.9575334038,-43790.8053195816,-19153.7399372137,-199363.953434835,259864.806633554,15435.5749553134,540201.830988983,61883.329674489,-30890.6052487421,-49700.3227033807,-19630.7576032449,-94100.7590758517,199528.667527533,-13304.8796968147,36301.4702626778,75156.3325099055,-78201.989115944,-1911.31303205601,-170515.487169816,-1854.12971332434,-4786.38455461461,-56580.4857336214
-1464677.74167223,-841827.412541341,-285703.800505924,-23307.6487957382,38818.9966555396,-1768.68494286192,-134848.81964505,216032.315960804,-11191.0343826124,478472.084401808,-118278.239403546,-193620.906351905,64970.8750971196,59830.5967679619,10839.8806561466,132111.988109357,23843.5393840606,-65672.0033681801,5838.06914060428,-130581.705686984,-11028.4748347007,-156634.078227703,-61077.8264660467,31732.4335757761,-26750.4002371137
-1235889.43600748,-733564.696162165,-328094.350623044,-24771.4330035619,-34226.8947819875,-20726.6212023744,-259506.771265269,372316.938141963,-19186.7765287576,843905.881422604,93877.2703601625,-70642.8512653381,220723.75152846,185709.104865127,35080.0142381817,122396.487839464,-12345.406109498,30946.4344130076,45751.2143062036,-174253.567263237,-16911.3847645852,-94425.5852862968,-114289.347722647,34109.8004872976,38764.1938751258
-1747840.5723963,-987712.365236372,-255607.944767436,-17150.9977398757,67657.9017642518,4247.66079314237,-54094.1405291313,84690.5619006207,20488.3725271169,211631.054770544,114030.142454127,56617.7824011676,-236884.640421023,-180912.34437288,-175226.409203334,-57489.5194544713,32837.5090568035,718.732411901638,48815.8237247433,-92497.1018103134,-8587.6405856483,-80893.9267995709,48488.0874703217,-32788.1431692881,-7726.71362609503
-1188789.45221256,-683195.523894639,-207629.545102602,-10223.2942642261,65611.6656887396,3915.35045357982,-72192.0879860207,131511.592515403,-147.494957891671,360661.408282933,101777.282986244,-101581.156059607,58845.4009391439,40993.5147692424,19672.1270757799,-11671.6425958287,-14899.1670322845,72785.9411707835,29600.7137817844,-37407.4994666728,7929.66762816133,17898.6342287322,50086.8074389467,-18121.0817250734,-3913.5807635479
-1146519.16649457,-662937.743775806,-230584.581764594,-11335.3467270712,-1809.14622781585,-15671.3224362688,-157718.481351831,209936.305122493,6146.21707744687,411734.040363378,175194.539299409,208907.416919848,7133.87176242622,34220.6252693349,-169800.496098386,81199.1805050321,-33575.9567923722,126207.279189847,116386.791085983,45895.3422368817,4621.52122420842,-241590.966013275,-48537.1856175287,-19493.158132928,-44149.184667896
-2040992.49113703,-1155226.91670357,-248539.132354412,-268.923227596645,169327.618835291,19026.2356056281,31871.0041909702,-9086.92338920389,37613.6957192781,110764.750610683,189970.97804447,-17626.4872721885,-249009.330791055,-201889.861116732,-160143.922207018,112651.224641832,-57350.029196807,161682.003407388,130926.663814434,14849.6997414887,3224.52834921784,-308137.527581242,27005.0654377075,-24272.6654908792,-98645.518286615
-1542300.51625262,-880396.429963714,-235902.82947901,-8091.43097773634,80225.1488992212,-341.411231108394,-62640.3468343454,103884.877503798,760.952335821821,341636.841390025,261589.976520954,133650.252257947,-19500.7971108491,-16622.2760366881,-143079.73414757,-100613.85920033,-35484.3548675908,200274.150538472,143295.927230482,-76151.1083239831,-21508.091941448,-406655.587741096,21542.9167588682,38264.2181301705,-114393.670362941
-2216882.53048198,-1262984.538036,-311639.371669559,1444.18840939216,225776.060995329,20690.8337948777,4621.20285364242,53601.5423273495,33347.6036879729,433674.12280431,503206.157575893,-77635.5221027019,-140619.744384332,-148709.207496928,-117256.293773429,-67619.0383867096,36721.7488037835,-70198.9263944826,-19160.3946439697,68385.4488118052,-46996.1950373658,-17733.9564948399,129354.725174885,-51287.9965889125,-80884.9591419364
-1168950.22983142,-678871.443850661,-228341.702638142,-11229.9964374961,23306.0790430291,-12191.0873369287,-140346.930182479,195061.880298304,7189.57231608827,463184.589187353,231059.628101953,117447.380550468,-13122.3429607458,-1121.85160397672,-136447.617191045,55078.8747647691,-18959.5075509668,122366.169539381,117409.856495128,-137569.662605058,-15164.6426835043,-351261.951426505,12562.2591880838,42332.0457537312,-110709.1899823
-1076052.73118953,-623567.272837539,-217115.497827281,-12812.5483642256,20350.425485609,-10421.0367901782,-139967.38536429,198691.238960687,4238.02215091197,461724.308573479,162075.7584264,50603.9318164306,-6644.84047319739,4093.48520110383,-90473.612995728,-26400.8756215027,-3290.24571224898,88997.230346956,74133.668801431,-48901.4433340673,11840.6648860574,-111232.644432088,44330.6694721758,-4930.68948359137,-22741.7301899134
-1024182.42435188,-587809.426731508,-182142.825838374,-10596.8626765792,32164.1502065052,-9644.26527682257,-114540.623972183,154067.066898867,10471.7487030709,330436.027411748,127610.704198418,60117.5441574514,-71830.11209488,-47001.5549245777,-143640.066063211,2304.29267247537,-35314.5253415662,164545.851200424,135119.234815229,-67359.6521559337,-3088.10413757507,-374250.352290582,17434.9577986725,35418.4299864867,-137374.619774467
-2866855.43601295,-1633595.29957621,-355800.570320273,15678.4054569167,329699.017026287,45576.5314397109,121081.007682237,-74446.9450928096,60252.5515509782,284300.726580934,579624.945133668,-189502.338930871,-362010.204000004,-339694.758404899,-87470.5359805718,218261.182124402,-33189.1667184254,33434.000265041,43545.8025318332,-53645.9859375575,-30887.7877725876,-59130.0094162061,108316.841647895,-51755.1339702972,-57537.2310606229
-2226434.58528504,-1272752.51095814,-331546.030320954,-5914.08321569437,145976.066065581,18943.2909772408,15720.1572213686,43352.2722215608,-26414.6044158714,209807.036983602,273727.526557608,339873.739324759,235018.800771676,214254.027727122,-17246.679299071,204986.888879606,-104682.575162594,277564.628402658,161918.185486576,-156450.47804407,46866.3768227049,-19627.1294949602,238846.89248146,-104881.344232015,-17659.886344752
-2092123.01364605,-1181067.73474049,-274690.872054973,-12825.9780025855,154058.019448655,16484.6786198253,4921.24981319545,31147.0201479901,13741.2362007656,124113.743685315,14031.0785926688,-4853.28193778984,-213705.179344227,-156463.844821213,-203473.228458745,68831.1418248701,9385.98239908085,88276.8328407901,127385.882760821,-170766.98237494,-5090.69098362308,-532045.021742878,70490.1201123315,43477.9037189491,-209933.656007247
-1313813.40578014,-735246.107195096,-187941.687891178,-10976.5032358341,61430.0982024643,5.95056013434792,-56462.6062797904,84518.2935644678,19956.094993524,235120.05983553,160125.837017042,80778.1871046146,-76810.0576794094,-54733.1885254394,-131700.301259378,49922.7538754781,-104335.356988177,188605.181646145,138806.248104787,-87501.3248888751,18362.2940688074,-331994.022097955,78535.4348596159,36454.6627487838,-124683.58614477
-3211267.6536405,-1817456.51505212,-417125.862211028,2904.76499919317,349723.983928192,34282.0059881393,99112.256132829,-36494.4353407955,-17997.1518202134,282009.207472605,659044.503972816,338388.00836488,68840.234269571,31787.4726058481,-133544.591886735,-267746.831481589,21562.680479348,125334.293003388,75375.6179577728,-197912.962050436,-25205.1622718309,-105488.428330435,163946.824729542,-47306.3796532285,-43315.9440835887
-1409785.90586498,-803939.97450597,-209060.018075419,-330.573123392162,118821.909403161,3162.01279636423,-33349.0289775111,71366.0598263417,4375.20387058783,324849.544748883,326859.129191509,79980.223251049,-31519.7509449901,-41690.2184540584,-135183.417333263,-134833.787254071,-28991.8162037245,177777.545934971,123500.738872145,-11358.4942242659,-37001.4210722498,-435416.42330965,4416.03957048885,34346.860820434,-124988.066737004
-1997980.21865279,-1132438.00902723,-245265.253771206,4324.89960215047,199038.665169998,14760.6680695335,11096.0404457544,17301.3671353515,41703.2756326326,267400.312983612,437068.476359004,-10222.8280887605,-336680.853905483,-300070.650400728,-201475.961075428,-131739.504358248,-10442.9534389201,128475.288785659,100164.121699673,-13304.7560554762,-42747.0786787105,-334490.817369102,19735.9507810985,38882.5957173686,-112345.594239147
-1787725.13253026,-1017307.54350094,-267130.715372089,-371.537576424292,162978.195862367,7311.40475039264,-21735.212722825,59854.8888707207,16934.5505867399,324116.085839288,410682.335793075,141958.911929677,-79810.7721486264,-72658.0640602196,-184195.65628763,-57250.5599006245,30733.4827764839,-34064.84374259,34706.9412700968,28857.7260050931,-53855.9819316732,-238788.894191226,-553.593790078408,-40634.9473391814,-91040.8635620549
-2419252.97033729,-1372431.43079251,-319642.020908402,-3865.89714625917,207336.683218936,29819.3575810408,30352.5354064184,27523.6982712929,30757.757928454,191661.68713484,102846.652179005,-178645.030588128,-202412.090652621,-169708.739015147,-52909.228610661,142169.492449409,-48118.9627457938,81118.2143143896,70603.2508191845,35345.9352881286,15767.8979245767,-59148.5418431952,-34949.8769202559,-75340.2980485308,3518.00970636472
-2053201.37538364,-1145813.74638556,-243533.1622908,-18540.759971637,140679.987902116,19836.7053687928,28637.0658170479,11286.202645523,-14572.7048397827,15843.4156641024,-152706.411059311,-46209.5513624828,-50663.430598824,-29165.6281021326,-80535.3137145845,-77264.9482581176,-35036.3911627341,158484.225820657,100172.651894681,-110696.384673014,20997.0105254521,-319331.832116221,73184.8092234113,58175.2185635268,-88344.0089243572
-2131095.40882103,-1209934.83221973,-275633.405015849,5434.41192267473,214279.612332679,2936.14671352764,8137.79831859278,-23412.798737915,15426.2948853933,243019.043061617,279343.769456665,131651.666735094,574483.667264412,-1091704.83761263,-46653.7740835738,7511.73389638232,-39691.4983487391,95789.5107728803,62810.5090309258,85918.2033302769,-35568.5463260157,-83451.5746868603,-51930.4285650404,-62798.9434748967,8895.99192632214
-2272877.76215495,-1281744.2642318,-277805.867553523,-6125.81928428716,200545.81105452,25059.8332953719,44227.5566304559,-4193.18436787793,20304.027711918,144319.924786896,112221.687238025,-105091.707721772,-231899.540979528,-197508.541002109,-102982.450710869,-60625.9632430157,-51752.2008300481,241614.738452431,154114.116685869,-111289.217460541,7169.36111725115,-332233.828556746,107339.60769762,-17390.5092611279,-98642.8232209287
-2499594.15201835,-1418103.59546085,-319377.462611754,-5889.16091818852,188257.318786844,18571.1771041825,-7871.63004686899,44463.6052138929,55441.4093126576,206641.518088988,175853.849171204,-21153.3883090186,-449467.294891118,-353231.625484771,-242615.776482584,170689.429557862,-11667.801819942,59610.419767898,127620.748627348,-198114.751185841,-15529.3162868344,-438878.687806265,-135682.095693725,43713.1744606715,-110460.723484934
-1182353.97046653,-674587.199112585,-192040.789731235,-25340.7006417517,-5606.44159622706,-2925.88730972682,-116670.282135835,174950.224625782,9444.88720912581,258677.30490387,-227159.318286058,-96773.6070281885,15796.3117547021,41700.6425989007,-12020.0148450709,47042.0835484596,-9001.17772440355,76127.3166099787,44932.9479219992,-65715.0058622567,47576.4377285499,-24716.8108342685,77049.1987992721,8224.26507874641,-34987.8596571526
-2200921.76763524,-1232503.25342967,-263103.751739315,-13431.2354647895,180663.8352939,18331.1262761866,26340.8837282945,13035.4475343354,-6632.27031845789,60240.9394937387,-27388.3351160411,10964.4266535904,-126773.933834142,-94443.333852005,-181681.56903575,-194873.758949428,4998.32043825808,149713.320979195,130013.302259595,-62073.0418936123,-17455.6608269827,-611103.680232391,-2041.07111887211,99668.7666151287,-188041.356566626
-2652718.14404175,-1479594.02160014,-342812.116912038,-21146.4647341983,180755.81646945,32114.206775099,39663.5593096983,29188.2600767585,-27534.1841330011,3305.58828663578,-365161.650077498,-140424.328836961,32080.0373714751,53457.5570334401,-9261.72882183128,108665.787996423,-4840.74425535273,54735.6896556366,61339.9540723707,-176133.3830152,45697.1948885978,-141978.247424137,37871.4629627059,-19608.1284473028,-43283.4679889009
-2547389.35922389,-1436706.95790583,-300315.013455977,1029.19037116777,260423.495483327,30251.2749163956,71670.7456601473,-41463.5800697569,49132.2974330931,155322.410773342,303475.384714199,-101738.8003711,-409175.4092268,-348359.862634903,-199142.925706612,-4048.82507689096,13701.7443888227,35333.5071667816,75905.6342467744,-85803.4805065625,-27970.5704452015,-342916.076016182,81903.3933176353,4984.74993286225,-160340.425954953
-718473.558518881,-424527.436337657,-209762.498881449,-29754.2253437003,-120251.844459029,-30357.757852118,-267437.360013314,338306.713887156,-3156.5217193282,508964.973202902,-55722.1178806977,159521.814670846,73318.5127828066,111345.349330388,-112331.317067988,35076.5788710844,-19226.4342896329,119945.180748423,85119.6060241146,99020.9367677803,69848.2370884717,65518.4159811195,85897.2406321986,-54619.946502939,-18834.8535081664
-4532347.49882263,-2573948.59645058,-529867.667421672,43205.0733666263,606419.180906554,74801.1920419882,296946.663310604,-258042.823237596,70796.4452514675,312827.750601545,1371523.71018996,183323.928713416,-503759.325681373,-506012.451248115,-233617.036017782,-62154.360762224,35112.7581459042,-104666.946978833,18815.7382519239,-256119.830121385,-140351.300050685,-237366.587980256,-276007.808344634,8043.94460766612,27286.5300709867
-1976160.42195545,-1126702.81789596,-258436.418236083,-1767.67499619451,169118.322482735,19270.4966491272,13418.061052919,31773.7947376229,31598.6915219319,255567.120226332,232399.827567365,-60903.7933299321,-133644.912552142,-119710.113049457,-60934.8250745547,63548.9876694244,-42137.0282551494,148495.608815125,100578.055459013,-146303.184729523,1260.52707519515,-193167.624346216,28831.374018942,10491.2053437005,-54261.2704869993
-1473167.72387881,-840318.767468522,-201253.452651341,-13083.3331505286,45040.3696446212,2182.89034410311,-64672.7946103925,91595.2258297006,52970.5508630475,199769.109244529,3461.97661696394,-15001.9277442264,-229036.861445932,-163173.070336788,-141197.924963853,173500.404339687,-28446.5854721756,94843.3091982777,101136.601833657,-107602.805644921,22469.1489998171,-206403.963417532,50257.129226756,-6404.18116774533,-81653.7195860803
-1278799.80519442,-733494.192243329,-249679.475482011,-16268.8191988669,18253.5867702011,-12946.5583845221,-132191.20917699,172371.370620936,8907.2524183423,392809.135617862,211593.371097989,238843.484457567,-69659.7060707908,-27110.4152140374,-185151.5452243,45749.6858159463,28640.5660713687,-25896.3128219492,40889.6749377229,-42819.8485490485,-8887.41967986894,-42229.4102731196,150477.955015917,-101356.203092036,-29753.38793476
-6461241.16512561,-3629070.1168613,-647199.837596697,40856.6304943112,870429.437871313,113920.806980415,493861.974948518,-416957.566607864,-4535.88953797441,80747.8676061835,1381100.60260935,200348.49032713,-8275.76345792743,-144826.688851129,-136077.214306079,-650309.117573876,-70390.4739812282,437153.05581612,133474.8135292,76709.224276673,-98249.6060850928,-219620.605526219,362107.42599464,-64369.2361776855,-63983.128590792
-919431.29683562,-545797.591208831,-261552.70966246,-20846.2087091709,-22150.6922821513,-13526.8754895523,-203777.247747749,298019.158645837,-16807.9036765643,642331.684446171,17227.0575596193,-137945.533901369,229223.820799801,193049.458060529,68154.8045680293,120008.115031307,-28425.5909304568,44791.5949751893,43018.9843753628,-12606.1298804182,4382.16390894007,26414.7148222686,18031.0683080248,-60747.4384141047,5313.97971065213
-1432364.14190692,-818066.285479081,-223840.805716561,-10834.6043854749,80389.6734814096,5509.72284364797,-57835.3899759785,104261.089924699,11729.1065467281,281046.706293446,99154.7802989006,-29139.2775737075,-94654.8771565674,-73726.0194450863,-54693.7270196262,31119.2449535021,-5180.45795754345,55543.6656832197,48354.0342468822,-115063.740725597,7119.07063268476,-36913.6190921162,14660.1685660196,-12453.6653552437,-7251.15791220051
-2426238.45025295,-1369622.40537821,-271102.126331875,-542.949616319512,203464.712128195,39452.3744767213,111887.404195091,-89071.4126788297,41438.2004939967,-76132.7216282687,-35312.1972701351,-141017.565518277,-346292.704763251,-267153.450159113,-133057.502921333,431585.200304988,-93408.9768695675,142087.282055824,161353.556512956,-136771.351726732,29890.780922154,-458491.619597191,-33980.7193528535,23874.5137366341,-141470.381499671
-1340067.6626848,-760625.712150391,-212445.343827376,-6637.3335196046,96019.9062249857,4194.9963146938,-26214.7642130378,69797.3346451739,-23666.9125849708,256986.209190689,168042.585125175,100620.509095552,174213.666260215,137276.980591762,-49096.0372378555,-119973.680539704,-33382.7990678411,149079.025627947,87417.4438762211,78161.0621772256,-11384.4167401942,-242364.866072428,84352.6167477382,-38338.3628667472,-71662.9584051196
-1893745.16204576,-1079327.30212115,-259990.223212045,-2126.00215739051,173061.982688682,18230.9484217995,14236.3141309022,38281.1322812961,-2600.5927175206,287471.902662308,315096.002259931,23000.1917996904,10180.9433284417,-13858.8730076778,-12261.948561536,-62519.7131812748,-18934.9504098034,103614.247141111,45393.955014649,-150683.014579825,-13482.3173031313,-28093.4282844364,37975.4129579217,11710.454525004,5853.72223174422
-2612569.46029824,-1483413.57896171,-329750.340331663,2588.58990685656,260798.741200854,37805.7449403431,85728.9061719837,-31394.2991878636,22195.5235401034,208480.073489979,297322.325165939,-137956.743811937,-171590.11114441,-167579.498286875,-25293.3584867995,88320.1932919193,-34271.7942634846,49680.9848657032,42536.4810949883,-74367.1455450298,-19640.8297083085,-54619.5768071101,-25289.3231307202,-19474.7640423432,8082.67122897086
-2682471.80667102,-1519655.54511525,-334870.634744558,967.741273597728,243125.260603694,33158.575877748,68843.369882777,-25360.5846251508,37050.7053639056,164985.790476855,260674.797900629,-67949.9771056401,-293070.758324507,-247270.2363566,-148276.292146195,146099.127069853,-12908.9560533882,30830.6557890716,60277.7582489535,-41868.8331801468,-8694.7818221651,-194860.408057394,-28492.5631361851,-20810.0650844726,-30100.7737905566
-3023564.9212968,-1711479.10610526,-339910.804976236,14826.8196644384,351863.756550732,42422.9811056516,147455.425564462,-93095.0090392539,-2344.1524718315,215364.052761299,621544.04514812,120134.437790064,-14059.3374309538,-65231.0519666526,-67875.9601596894,-258615.363759073,-63955.2043958828,280925.247259152,125395.408568691,-107026.993862513,-35133.4777277885,-317416.413486002,-42671.5600076059,66683.6252876183,-22566.8845056009
-2034417.3254106,-1155349.79926465,-309130.018773926,-21830.7206661243,152089.222524438,22411.6253773103,-27877.1359845222,121371.969859399,-26769.7753369773,362666.132347394,-150749.218709496,-373275.033816261,124993.684926991,78019.6181738928,168447.762245484,-98082.3142592647,-12298.0030949158,85022.2881371059,17949.006227338,-215484.469907628,13392.8100823254,30552.092868313,-1683.85822603673,20480.856895872,41345.6676859863
-2149964.37548405,-1224712.82671383,-272533.473502585,11610.1309913082,229864.114026451,19747.156769259,46768.578987553,-8435.6771702965,11577.0266244736,301839.214516409,551229.238419805,106911.721823192,-69881.8725850704,-91464.636800395,-164684.133654162,-68761.0641322213,-59480.1221699617,251668.045695215,166928.70948492,-41730.5553798535,-46416.7389530124,-584961.936593782,1586.29853707567,86385.7403410647,-179188.487154116
-1202921.09636379,-684937.261503889,-183068.789618471,-7239.92651044055,68434.8833137194,1814.09790430122,-42823.7874759438,73863.9275754209,4126.77449046034,203937.310728105,87961.0299219915,41454.5858519558,-32064.4874499458,-17269.3846867828,-106733.707256162,16940.5256647255,-42181.5477166207,183410.56279219,136417.017018143,-35697.8359505314,7191.22320003919,-364232.882526052,71020.8225411168,3601.34203608764,-138185.966397692
-2194902.64555911,-1232086.48152108,-277769.025743249,-17390.2583882037,164092.694129925,15646.0288244355,-17398.6079584382,65526.118861119,20003.6064876278,161165.379426507,-31906.7153993275,-153037.03488992,-297486.995413293,-236450.363712871,-147022.085233079,-191010.292335885,15152.5899555365,55813.0223823361,63770.2531968287,-7981.22135616841,-35895.2113078993,-413519.894040482,41693.7260202512,115343.955560049,-161323.403148268
-2163389.0530788,-1225907.00807669,-282178.743518835,-2457.32251765665,205529.053845238,28128.9075761684,78422.1793259059,-43343.7361808402,7369.09510366442,98908.5877743804,245638.055761474,119047.248802256,9058.14339075384,10664.418224729,-68638.4139878576,116541.062193056,-5599.70412471143,42437.2855335194,48791.6192416057,-106029.33481637,20195.4792312259,-11776.0145748304,225603.310456684,-86668.6273687743,-91625.9528631915
-1297224.73323742,-738453.909736993,-230927.014928551,-16560.4430943657,-23845.5091569847,7196.43179465308,-32227.8036896271,74441.3253729652,-21660.3004078823,199547.020518065,72612.9366969392,113022.206034431,189507.933026734,164995.859814553,-42907.164659258,27990.8570180669,-49650.76843456,85688.2724535752,99498.7595398382,196455.966567742,2845.04687009863,-91841.1907972691,70153.1319282581,-89196.6433329071,-5085.31700635248
-1960588.17543339,-1116765.80035393,-306242.082213302,-5622.40776140998,144301.636680518,15332.2825096241,14714.8144216239,26868.9355766331,-10220.3695012142,219117.967786085,326285.019669474,278991.041682012,94549.1513082718,90380.0634913327,-105387.744727163,132400.245080811,-1377.58806738538,-2926.65725060394,56890.2698325752,-72808.9593780608,-7756.48997771032,-60656.4023732834,171993.729500902,-118690.994435312,-63947.3703034653
